key,day,netFlow,price,realTarget,lowerTargetCushion,upperTargetCushion,lowerTargetWall,upperTargetWall,liqUSD,liqOHM,poolK,reservesUSD,reserveChange,reservesIN,reservesOUT,tradedOHM,treasury,supply,marketcap,floatingSupply,floatingMarketcap,liqRatio_liqTreasury,liqRatio_liqReserves,reserveRatio,liqFloatingMCRatio,floatingMCTreasuryPremium,cumPurchasedOHM,cumBurntOHM,bidCapacity,askCapacity,bidCapacityCushion,askCapacityCushion,bidCapacityTargetCushion,askCapacityTargetCushion,bidCapacityTarget,askCapacityTarget,askCount,bidCount,marketDemand,marketSupply,netTotal,gohm7dVolatility
449_1196,115.0,1590771.5936641975,45.989885930666617,37.696627812021809,33.92696503081963,41.466290593223995,29.403369693377012,45.98988593066661,44690182.268980518,971739.3588745686,43427209066046.742,226388762.1465756,100.59729332462317,-742647.13333080919,-1344176.2887546478,29272.693962397028,271078944.41555613,41347412.196786545,1901562770.4584668,40375672.837911978,1856872588.1894863,0.16486039653626425,0.19740459661176035,5.0657381700524455,0.024067446820653947,6.8499329307663031,1090746.1599970516,1121586.2065054078,20254012.727203887,7656740.012616355,9114305.72724175,3452948.6465940876,9114305.72724175,3485919.1031413404,20254012.727203887,7746486.8958696444,5.0,6.0,0.015521296981052268,-0.00598783681505339,0.0095334601659988784,0.095826726423185973
449_1196,119.0,-6098831.2325507533,34.504656791405509,38.338507546006127,34.504656791405516,42.172358300606746,29.904035885884781,46.772979206127474,39332782.171383694,1139926.7759469727,44836491569649.984,229822239.00953171,99.0827579126674,-765434.27404385363,2127541.0037572738,-55503.039028638275,269155021.18091542,42233007.491199039,1457235428.7526805,41093080.715252064,1417902646.5812969,0.1461343057945248,0.17114436940870809,5.8430201557604882,0.027740114785890915,5.2679776894380828,1024664.1010088499,1121586.2065054078,19385655.990680594,7975315.01952874,7974386.4944638833,3588891.7587879337,9393966.0905382056,3588891.7587879337,20875480.201196007,7975315.01952874,2.0,7.0,0.018202854595607058,-0.021963466908068521,-0.0037606123124614629,0.098803484731013608
449_1196,123.0,-3239057.4263691735,34.1366205123772,37.929578347085766,34.136620512377192,41.722536181794347,29.585071110726897,46.274085583444631,39752177.627351351,1164502.4325983902,46291507548133.953,223216721.9699893,98.552095201224219,-747437.36396160815,3279448.9274677094,-95782.510476072974,262968899.59734064,42842036.708131917,1462482349.0828328,41677534.275533527,1422730171.4554815,0.15116684021654309,0.17808781204436777,5.6152073997678507,0.02794077079751818,5.41026020047988,1216715.1421561453,1191850.0472563843,17092957.961691316,7789749.139825752,5716757.1307194978,3505387.1129215891,9173094.92134701,3505387.1129215891,20384655.38077113,7789749.139825752,5.0,5.0,0.020626947390890535,-0.012411392878292972,0.0082155545125975633,0.080529519092969071
449_1196,127.0,-855192.2476839578,41.145039436034239,38.321038641071,34.4889347769639,42.1531425051781,29.890410140035382,46.751667142106619,44344958.714895755,1077771.6906514633,47793741126022.539,219980802.93456709,99.67,-728340.17225250462,728340.1722525066,-17580.544662830387,264325761.64946285,43436274.374400489,1787187222.0891116,42358502.683749028,1742842263.3742158,0.16776631395355282,0.20158558439340765,4.9606721780682168,0.025444045997049698,6.5935391711289055,1309502.5227391506,1334236.3471824073,19863822.879613765,7590612.0442487337,8938720.2958261948,3415775.4199119308,8938720.2958261948,3415775.4199119308,19863822.879613765,7590612.0442487337,7.0,5.0,0.01582599250479828,-0.013793059468835701,0.0020329330359625791,0.089212425386502633
449_1196,134.0,-2068535.6685777493,35.535973483480241,39.484414981644711,35.535973483480241,43.432856479809189,30.797843685682874,48.170986277606545,42379478.839297749,1192579.6505616731,50540904065155.531,211697090.0987545,98.915939081651615,-706256.64964796009,2320076.4612334035,-65416.144096942335,254076568.93805224,44618919.906371549,1585576754.6543481,43426340.255809873,1543197275.8150501,0.16679806019275439,0.20018923651490989,4.9952735592031745,0.027462126523593519,6.0737488791865148,1530339.9121227255,1393763.1688046441,15859313.923119694,7348215.9295935426,5090205.7215886116,3306697.1683170944,8667695.24567951,3306697.1683170944,19261544.99039891,7348215.9295935426,7.0,6.0,0.0080440359080515729,-0.0070483293197826031,0.00099570658826896984,0.067350133170797258
449_1196,142.0,-3973107.8833241453,35.419973416791535,38.817486914475161,34.935738223027649,42.699235605922681,30.277639793290625,47.3573340356597,43683288.118090071,1233295.3388773904,53874395622878.578,205081062.89222875,99.67,-679008.2347189273,679008.23471892532,-17702.866399804916,248764351.01031882,45987855.98057887,1628888636.3273411,44754560.641701482,1585205348.2092512,0.17560107764909641,0.21300498203993551,4.6947258717756828,0.027556863952949373,6.3723171819884126,1706278.665357908,1470730.674589027,18518406.401425291,7070813.7032033643,8333282.8806413822,3181866.1664415146,8333282.8806413822,3181866.1664415146,18518406.401425291,7070813.7032033643,7.0,6.0,0.023557294044775457,-0.0098890778944419437,0.013668216150333513,0.05823416084310027
449_1196,150.0,839213.86808044277,39.563593792313164,38.249974571166135,34.424977114049526,42.074972028282751,29.834980165509585,46.664968976822685,47666007.300001681,1204794.6794272957,57427751984584.656,200631152.72946313,99.67,-664274.91121423524,664274.91121423431,-17261.031793501734,248297160.02946481,47502017.904644452,1879350540.69454,46297223.225217156,1831684533.3945384,0.19197161697034826,0.23758028925984345,4.2091033861243092,0.026023044050967368,7.3769854362296243,1818160.9622104217,1470730.674589027,18116588.487660963,6920599.616383058,8152464.8194474345,3114269.8273723763,8152464.8194474345,3114269.8273723763,18116588.487660963,6920599.616383058,7.0,7.0,0.01005030160498374,-0.0049241782238622642,0.0051261233811214753,0.045706113547259078
449_1196,158.0,4462641.825166651,46.785547219043011,39.93507859745884,35.941570737712958,43.92858645720473,31.149361306017898,48.720795888899787,53516347.768154435,1143864.9529436689,61215474621537.0,203898329.84844086,100.27901151383362,-670992.34260703926,-567316.93721684162,12992.400901711615,257414677.6165953,49208292.600535788,2302236897.0308518,48064427.64759212,2248720549.2626977,0.20789936402874443,0.26246584662038935,3.8100195239738142,0.023798576388560679,8.7357899327405129,1748490.9977026284,1470730.674589027,18299791.162010159,6979750.0264860364,8234906.022904573,3140887.5119187166,8234906.022904573,3140887.5119187166,18299791.162010159,6979750.0264860364,4.0,7.0,0.0066016064057525543,-0.015577506177200077,-0.0089758997714475229,0.057358317487659731
449_1196,166.0,-1507599.8614421659,36.775523830662912,40.861693145181022,36.77552383066292,44.947862459699131,31.872120653241197,49.851265637120846,48986876.263332181,1332051.0807377708,65253021468539.078,199091028.77797776,99.065457816963558,-663198.26248743641,1878141.6727605336,-51254.321518529927,248077905.04130995,50857705.167177275,1870318748.3483562,49525654.086439505,1821331872.0850241,0.19746569633105732,0.24605265523019293,4.0641707323355512,0.026896183509517675,7.3417738342386265,1887546.6633500932,1545831.9348369315,14498604.847154332,6888707.761226,4348015.12095689,3099918.4925517007,8139251.4032549029,3099918.4925517007,18087225.340566449,6888707.761226,5.0,6.0,0.019822796292390952,-0.011998908574379545,0.0078238877180114071,0.10491231893625005
449_1196,174.0,1929639.020129039,40.19482857388634,40.696383225637575,36.626744903073821,44.766021548201337,31.743178915997309,49.649587535277838,52875575.326774776,1315482.0458949993,69556870008740.828,191109272.06497079,99.669999999999987,-632748.66842019022,632748.66842018906,-16460.67416505748,243984847.39174557,52397894.198124513,2106124374.9262486,51082412.15222951,2053248799.5994735,0.21671663585680381,0.27667718449996942,3.6143204283622832,0.025752152070946881,8.4154767050051582,2100370.565642816,1655066.5231275514,17256781.86600519,6570774.9344020337,7765551.8397023361,2956848.7204809156,7765551.8397023361,2956848.7204809156,17256781.86600519,6570774.9344020337,7.0,5.0,0.01532852588609147,-0.015235159428732875,9.3366457358594682e-05,0.033165016965983556
449_1196,182.0,1414576.3563361596,50.536202065980916,41.423116447525359,37.280804802772828,45.5654280922779,32.310030829069781,50.536202065980937,61212627.009178668,1211262.9067229554,74144584519285.844,194029127.32106587,100.45009511736046,-637427.09194195387,-869402.49017078243,17288.785730190706,255241754.33024454,54231903.091888838,2740674413.0743895,53020640.185165882,2679461786.0652108,0.23982215280490007,0.3154816385268191,3.1697565813009745,0.022845120362425246,10.497740830437913,2045651.565021612,1655066.5231275514,17384375.234780557,6365163.7933890205,7822968.855651252,2898405.0468688789,7822968.855651252,2977739.3154273042,17384375.234780557,6617198.4787273416,3.0,7.0,0.0086128853591694084,-0.022190932018327097,-0.013578046659157688,0.040460820751099663
449_1196,190.0,-5327634.8024563082,38.888827859796422,43.209808733107131,38.888827859796422,47.530789606417848,33.703650811823564,52.7159666543907,55439824.537194714,1425597.7253176314,79034887752233.391,193135545.43539616,98.075717492290821,-649852.29395533679,3789392.1268270947,-94386.872181536281,248575369.97259086,56180843.896720484,2184807167.3176575,54755246.171402849,2129367342.7804625,0.22303024045909206,0.28705137840998479,3.4836969100762767,0.026035819852859719,8.5662845156994312,2082418.2972286753,1655066.5231275514,14642384.899344653,6729877.2856132509,4862326.2966256291,3028444.7785259634,7975459.9712700425,3028444.7785259634,17723244.380600091,6729877.2856132509,2.0,7.0,0.0095276979267037622,-0.012329184820616818,-0.0028014868939130553,0.09171998216377325
449_1196,198.0,-3073194.0291663138,46.9981837027601,43.468652356810075,39.121787121129067,47.815517592491084,33.905548838311859,53.031755875308292,62924483.59900786,1338870.5401249886,84247737343289.641,194440902.27157617,99.669999999999987,-643779.44968014583,643779.44968015235,-13124.713966745869,257365385.870584,58054136.923996,2728438991.8591523,56715266.383871011,2665514508.2601442,0.2444947419255882,0.32361752524230242,3.090067508708835,0.023606880924493798,10.356926978519544,2061058.5250574287,1742364.5632669737,17557621.354913067,6666020.3922640653,7900929.6097108815,2999709.17651883,7900929.6097108815,2999709.17651883,17557621.354913067,6666020.3922640653,5.0,6.0,0.0063892703192203054,-0.0046186237213008546,0.0017706465979194508,0.038325902187156806
449_1196,206.0,3611045.3907998111,48.773328831024813,45.919482214127967,41.327533992715175,50.511430435540767,35.817196127019812,56.021768301236122,66182020.865004338,1356930.5694571706,89804407260176.688,189366561.67454225,99.67,-626978.683180485,626978.68318049051,-13653.320123321717,255548582.53954658,59938086.668598428,2923380010.5900159,58581156.099141255,2857197989.7250113,0.258980191583581,0.34949159069988867,2.8612991746021965,0.023163260335127833,11.180645031685335,2172756.2954509077,1742364.5632669737,17099418.632195044,6473897.6485287836,7694738.3844877714,2913253.9418379529,7694738.3844877714,2913253.9418379529,17099418.632195044,6473897.6485287836,7.0,7.0,0.022936522575902715,-0.0063816567185347329,0.016554865857367984,0.04674849919619798
449_1196,214.0,1319683.9397975318,51.050484766871158,46.409531606246475,41.768578445621827,51.050484766871129,36.199434652872249,56.6196285596207,69906645.535762981,1369363.0110468294,95727574623035.8,187257964.20442092,100.51285044929772,-614798.28610204009,-955453.2644087784,18738.905945642535,257164609.74018389,61906756.20130907,3160369914.4213352,60537393.190262243,3090463268.8855724,0.27183618152742867,0.37331734237721981,2.6786861645166926,0.022620118556196743,12.017451670383029,2217197.2278523804,1742364.5632669737,16767225.984601093,6332289.6431279536,7545251.6930704927,2832613.000488569,7545251.6930704927,2854411.8724017916,16767225.984601093,6343137.4942262024,6.0,7.0,0.010486229989376537,-0.013525969060806886,-0.0030397390714303491,0.049852603983067394
449_1196,222.0,-912574.37850986677,43.380899544052284,46.427810509420382,41.785029458478348,51.070591560362423,36.213692197347896,56.641928821492868,66533061.3620163,1533694.8302432857,102041412251183.7,174979083.77770039,99.67,-579342.80773192667,579342.807731929,-13234.76005854395,241512145.13971668,63767303.971010275,2766283007.7614431,62233609.140766993,2699749946.3994269,0.27548536461189727,0.38023436816335288,2.629956899557246,0.024644156934144731,11.178526632015132,2502361.4536652449,1922215.0817253457,15800258.392688908,5977506.1245121965,7110116.2767100092,2689877.7560304888,7110116.2767100092,2689877.7560304888,15800258.392688908,5977506.1245121965,6.0,6.0,0.017465629531649589,-0.020076908697549131,-0.0026112791658995417,0.033057044458164105
449_1196,230.0,2703931.2517853137,48.562010821193354,45.959828164782977,41.363845348304679,50.555810981261281,35.848665968530725,56.070990361035228,72678551.556684539,1496613.3059087882,108771687313911.95,166825557.45486426,99.670000000000016,-552347.084981491,552347.08498148061,-11849.744394016076,239504109.01154882,65748760.691987105,3192892028.20433,64252147.386078313,3120213476.6476455,0.30345429920444494,0.435655979008781,2.2953891331303047,0.02329281380925587,13.027807704531657,2692334.3036871064,2009136.4400934929,15064011.408586117,5700074.7151825652,6778805.1338637536,2565033.6218321547,6778805.1338637536,2565033.6218321547,15064011.408586117,5700074.7151825652,7.0,7.0,0.017849409689721103,-0.021636816636082971,-0.0037874069463618674,0.049538479581203554
449_1196,238.0,-1315390.1654065587,44.692914263607058,46.237030800216573,41.613327720194917,50.860733880238236,36.064884024168926,56.40917757626422,71985822.702561572,1610676.4100898837,115945866487928.72,159919008.17163229,99.67,-529480.01100269542,529480.01100269333,-11671.147321967215,231904830.87419385,67818876.6207201,3031023238.263989,66208200.210630223,2959037415.5614271,0.31041105280645576,0.45013925189745513,2.2215347712618652,0.02432744592007921,12.759705800034311,2849973.3376260158,2081168.9749138253,14440363.936437147,5463695.5766095584,6498163.7713967171,2458663.0094743017,6498163.7713967171,2458663.0094743017,14440363.936437147,5463695.5766095584,7.0,6.0,0.014416451819959829,-0.014876049661268929,-0.0004595978413090996,0.064439879408761072
449_1196,246.0,-1876938.7017475115,40.379496801891307,44.86610755765701,40.379496801891307,49.352718313422713,34.99556389497247,54.73665122034155,70644407.824006274,1749511.8418785597,123593228050597.34,153897112.49831092,99.115424453401431,-512392.97419665888,1373485.7431008564,-33637.116610073521,224541520.32231718,69995237.147923246,2826372454.5621905,68245725.306044683,2755728046.738184,0.3146162354410002,0.45903660359307663,2.1784755119146721,0.025635478764903703,12.272688110343626,2990767.1761487052,2105445.0414156024,13159529.125072993,5293378.4061006494,5448187.083385542,2382020.2827452924,6288459.2287771776,2382020.2827452924,13974353.841727059,5293378.4061006494,7.0,7.0,0.012292490705111748,-0.0056258845942661791,0.0066666061108455691,0.040381668042360062
449_1196,254.0,-1014221.8161423346,40.909707383338336,44.198393861575276,39.778554475417749,48.61823324773281,34.474747212028717,53.922040511121835,73414226.393282175,1794542.9358700875,131744981366431.86,149199170.96086609,99.67,-493987.4226656548,493987.42266565468,-11941.602010120847,222613397.35414827,72226963.351308852,2954783935.8891473,70432420.415438771,2881369709.4958653,0.32978350479279517,0.4920551898544947,2.032292353822565,0.025478933214067481,12.943379615702058,3101049.9257395463,2144150.7699391632,13472384.254517857,5109000.3061678018,6062572.9145330368,2299050.137775511,6062572.9145330368,2299050.137775511,13472384.254517857,5109000.3061678018,7.0,6.0,0.0042275404202608852,-0.020355834914303407,-0.016128294494042524,0.046187992632149934
449_1196,268.0,-3074316.1026659743,44.197774992860353,44.142607216390253,39.728346494751229,48.556867938029285,34.4312336287844,53.853980803996109,80693624.462988973,1825739.5191505479,147325539125572.38,144842877.01564184,99.670000000000016,-479564.05553488311,479564.05553488294,-10463.850937236492,225536501.47863081,76424338.053363487,3377785697.2608547,74598598.534212932,3297092072.7978654,0.35778520963993293,0.55711144466064921,1.7949729979234683,0.024474179877698565,14.61888453169191,3204486.1774186734,2166116.2606597915,13079019.696405903,4960441.328560492,5885558.8633826571,2232198.5978522217,5885558.8633826571,2232198.5978522217,13079019.696405903,4960441.328560492,6.0,7.0,0.015749841697324844,-0.011197012143863254,0.00455282955346159,0.033538605464361326
449_1196,284.0,-1177944.3356816773,46.913555320491653,43.669851326698193,39.302866194028375,48.036836459368018,34.062484034824593,53.277218618571794,88619153.636323437,1888988.2259171891,167400537809761.44,141906861.51957044,99.669999999999987,-469843.12532816548,469843.12532816874,-9895.4013906777418,230526015.15589386,81552219.138052672,3825904544.0418921,79663230.912135482,3737285390.4055686,0.38442148742472509,0.62448815150564041,1.601311406131567,0.02371217190526264,16.211989730869284,3289664.1378748254,2200922.1615127744,12813903.418040875,4861863.8622699557,5766256.538118395,2187838.7380214804,5766256.538118395,2187838.7380214804,12813903.418040875,4861863.8622699557,4.0,7.0,0.015036812321285759,-0.022786446786440345,-0.0077496344651545868,0.029869310462116733
449_1196,300.0,1492805.4531343202,42.00755934376285,43.204601541948861,38.884141387753978,47.525061696143752,33.699589202720112,52.70961388117761,89388480.367806092,2127914.160313582,190211013143567.22,132864212.50695664,99.67,-439903.58309717756,439903.58309716778,-10659.089373306775,222252692.87476271,86886047.617221,3649870801.425416,84758133.456907421,3560482321.05761,0.40219301377903061,0.67278071860867572,1.4863683995998285,0.025105722289123465,16.019973819007486,3502516.3150349953,2245221.3881720896,11997370.448104843,4553321.9017705694,5398816.70164718,2048994.8557967565,5398816.70164718,2048994.8557967565,11997370.448104843,4553321.9017705694,7.0,6.0,0.010482103045949813,-0.010657984449437668,-0.00017588140348785523,0.022909491690729939
449_1196,316.0,-3408852.985666981,37.733548414584035,41.926164905093366,37.733548414584028,46.1187813956027,32.702408625972829,51.1499211842139,90306925.74710682,2393279.4433985208,216129708987067.34,120537541.11898366,99.001727711348167,-401784.79193050571,1215426.132684743,-31309.402212048852,210844466.86609048,92487634.511825949,3489886634.6023378,90094355.068427429,3399579708.8552308,0.42831062673540155,0.74920165874268219,1.3347541190421415,0.026564144241676461,16.123637292385478,3811881.8194164638,2369792.2677900349,10180406.068345966,4165168.0730888518,4133679.9933408648,1874325.6328899835,4930995.173692571,1874325.6328899835,10957767.052650155,4165168.0730888518,7.0,6.0,0.0099022094502213727,-0.010969357366123747,-0.001067147915902374,0.042730111069074407
449_1196,332.0,-2640523.0352768381,42.244133181782786,40.785154717487309,36.706639245738579,44.863670189236046,31.812420679640102,49.757888755334513,101854410.80454262,2411090.0883265361,245580160343171.97,117939073.41508624,99.929721369600628,-82944.257590052977,82944.257590048481,-1906.9341269365345,219793484.21962887,98605525.603993684,4165504956.0748014,96194435.51566714,4063650545.2702589,0.46340960090866246,0.86361888265872921,1.1579181744167162,0.025064756348966183,18.488494141207806,3879245.2108341176,2391355.0779401595,10621981.590540865,4044903.115277119,4779891.71574339,1820206.4018747038,4779891.71574339,1820206.4018747038,10621981.590540865,4044903.115277119,6.0,7.0,0.016054128611057882,-0.022871798673148983,-0.006817670062091101,0.0203244242143746
449_1196,348.0,420292.71016535396,42.327809688864484,40.258617514251711,36.232755762826542,44.284479265676886,31.401721661116337,49.115513367387088,106110178.92413296,2506866.7550744591,266004079919911.47,113877755.18552458,100.08759259236962,99661.182086344561,-99661.182086350862,2356.9294057204252,219987934.10965753,102579148.79449217,4341950688.218977,100072282.03941771,4235840509.2948442,0.48234544932468953,0.93179022322018,1.0732029324627312,0.025050560494733431,19.254876529652769,3985528.6872629994,2435493.434105414,10240028.46030944,3901544.9991167039,4608012.8071392486,1755695.2496025171,4608012.8071392486,1755695.2496025171,10240028.46030944,3901544.9991167039,7.0,6.0,0.0058341606758997924,-0.016680381482451646,-0.010846220806551853,0.03944324717123792
449_1196,364.0,473575.62498947047,36.560905685988089,38.955150813901028,35.059635732510927,42.850665895291137,30.385017634842804,47.525283992959253,101820720.57443184,2784961.6595645351,283566802949026.5,111355295.63807848,100.0201125029822,22391.833597855271,-22391.833597859368,613.94914547598671,213176016.21251032,105839898.15888798,3869602534.4016881,103054936.49932344,3767781813.8272557,0.47763684856991173,0.91437699474450274,1.0936408130865347,0.027024049057395891,17.67451086088052,4055980.6953782137,2506520.0369078177,10019961.342403255,3822988.2555913082,4508982.6040814659,1720344.7150160889,4508982.6040814659,1720344.7150160889,10019961.342403255,3822988.2555913082,7.0,7.0,0.018684553298909827,-0.015432139566718864,0.0032524137321909632,0.0073022482907892346
449_1196,269.0,-2109410.4184526806,42.091293890544272,44.30372226783043,39.873350041047388,48.73409449461348,34.55690336890774,54.050541166753121,79062195.538687915,1878350.3245180373,148506500647202.97,144364895.52149022,99.669999999999987,-477981.49415161804,477981.49415162252,-11078.610543300216,223427091.06017813,76730035.405576944,3229666470.4880066,74851685.0810589,3150604274.9493184,0.35386127601416612,0.54765526794509878,1.8259661844433273,0.025094295772819561,14.101263459142162,3215564.7879619738,2166116.2606597915,13035858.931407765,4943516.6573259421,5866136.5191334952,2224582.4957966744,5866136.5191334952,2224582.4957966744,13035858.931407765,4943516.6573259421,6.0,7.0,0.0050227544833210194,-0.014776625021494049,-0.00975387053817303,0.038632447060332822
449_1196,285.0,-2937006.966135615,43.983594468712461,43.756013233940912,39.380411910546819,48.131614557335006,34.129690322473913,53.382336145407912,86150439.3132024,1958694.8350591294,168742420520844.5,141438568.87655586,99.67,-468292.64301458246,468292.64301457396,-10303.791573235736,227589008.18975824,81878428.014604881,3601307573.5300465,79919733.179545745,3515157134.2168441,0.37853514982310671,0.60910146360709,1.64176259580467,0.024508275455059052,15.445197297428313,3299967.9294480612,2200922.1615127744,12771617.53676134,4845877.1948872916,5747227.8915426042,2180644.7376992814,5747227.8915426042,2180644.7376992814,12771617.53676134,4845877.1948872916,4.0,7.0,0.0096446435895489457,-0.010699883591913466,-0.0010552400023645207,0.033594116164427208
449_1196,301.0,-1120948.2297246705,41.0395652609432,43.057003073539882,38.751302766185894,47.362703380893876,33.584462397361108,52.529543749718655,88705984.039354369,2161474.7494358732,191735744624926.06,132425760.60568368,99.67,-438451.90127295692,438451.90127294767,-10559.110947186287,221131744.64503807,87233591.807689875,3580028683.9381685,85072117.058254,3491322699.8988142,0.40114540850634411,0.6698544424712719,1.492861637687634,0.025407558012877255,15.788428321329917,3513075.4259821814,2245221.3881720896,11957779.125626097,4539503.0960142622,5381000.6065317439,2042776.3932064183,5381000.6065317439,2042776.3932064183,11957779.125626097,4539503.0960142622,7.0,7.0,0.0074041558262567782,-0.016960646590028376,-0.0095564907637715989,0.01996784198026174
449_1196,317.0,2004111.4697417263,39.451191942762826,41.776028532927988,37.598425679635191,45.953631386220792,32.585302255683828,50.966754810172148,92708811.1025412,2349962.2327519632,217862204734307.69,120139767.23329102,99.67,-397773.88569264609,397773.88569264673,-10307.060277745286,212848578.33583221,92836022.239723116,3662491732.5819149,90486060.006971151,3569782921.4793739,0.43556227543256293,0.77167463561433769,1.2958829458012318,0.025970433816777074,16.771467065412931,3822188.879694209,2391355.0779401595,10848378.700708529,4124619.86517578,4881770.4153188383,1856078.9393291012,4881770.4153188383,1856078.9393291012,10848378.700708529,4124619.86517578,7.0,7.0,0.011033049864624736,-0.0050798779762268086,0.0059531718883979274,0.043768892883321912
449_1196,333.0,-3417660.99296047,39.278157991652634,40.871229681745604,36.784106713571042,44.958352649920165,31.879559151761573,49.862900211729638,98606582.758234218,2510468.6115675285,247548730908482.84,117769240.46843417,99.855999422638888,-169832.94665207266,169832.94665207155,-4166.540076523579,216375823.22666839,98999947.706409663,3888535587.1777077,96489479.094842136,3789929004.4194732,0.45571904147043785,0.837286394698825,1.1943344670728868,0.026018055389229751,17.515492017096868,3883411.7509106412,2391355.0779401595,10614516.607357761,4041509.6089072935,4776532.4733109931,1818679.3240082823,4776532.4733109931,1818679.3240082823,10614516.607357761,4041509.6089072935,6.0,7.0,0.0067000668006262929,-0.00998607616598054,-0.0032860093653542472,0.044008174381180376
449_1196,349.0,-1055846.5993813383,41.2394672809249,40.352260414784432,36.317034373305987,44.387486456262877,31.474763123531858,49.229757706037006,104946604.97661524,2544809.9089572318,267069160255910.78,113985482.53366096,100.09459911460397,107727.34813637585,-107727.34813638451,2578.2184616432883,218932087.5102762,102784307.09208116,4238770069.3164182,100239497.18312393,4133823464.3398027,0.47935689176530266,0.92070150201472833,1.0861283464963905,0.025387297227840343,18.88176151495276,3982950.4688013559,2435493.434105414,10248997.966697212,3905031.2212376976,4612049.0850137463,1757264.0495569643,4612049.0850137463,1757264.0495569643,10248997.966697212,3905031.2212376976,7.0,6.0,0.0074647189147910159,-0.017242765312630803,-0.0097780463978397875,0.037657413531189884
449_1196,135.0,-1729518.7284056782,35.396569758818941,39.329521954243269,35.396569758818941,43.2624741496676,30.677027124309753,47.982016784176786,42465457.2223303,1199705.4378906353,50946039952141.82,209881592.98731625,99.142408093284914,-698600.39732588979,1815497.1114382311,-51189.3985032133,252347050.20964655,44751981.892396227,1584066648.899605,43552276.454505593,1541601191.6772749,0.16828196401364934,0.2023305456086214,4.9424074698753229,0.027546331341459025,6.1090517618356674,1581529.3106259387,1439176.8624054587,14742417.209007353,7267002.4239032222,3973309.00747627,3270151.0907564503,8573732.1489995569,3270151.0907564503,19052738.108887903,7267002.4239032222,7.0,5.0,0.010899238989501915,-0.00549698358465141,0.0054022554048505046,0.058140457281355994
449_1196,143.0,3936672.0378554538,42.119984149094549,39.0265266270824,35.123873964374155,42.929179289790639,30.44069076912427,47.612362485040521,47826546.041023605,1135483.4767204376,54306252778191.57,204874477.00715068,99.89926623055068,-676767.50754435488,206585.88507808,-5328.5013704719395,252701023.04817429,46171807.404501185,1944755796.0126362,45036323.927780747,1896929249.9716127,0.18926138669373757,0.23344316353937208,4.2836979453088242,0.025212614567327339,7.5066148410882647,1711607.16672838,1470730.674589027,18457295.660300586,7046474.82537689,8305783.0471352655,3170913.671419601,8305783.0471352655,3170913.671419601,18457295.660300586,7046474.82537689,7.0,7.0,0.0094324971880821867,-0.016692863353914015,-0.0072603661658318282,0.062359829221795372
449_1196,151.0,-790713.47027276026,39.037426630866442,38.218593788759065,34.396734409883159,42.040453167634972,29.810503155232073,46.626684422286061,47537376.633736148,1217738.4816689964,57888092844493.086,199969069.9254559,99.67,-662082.80400722835,662082.80400722788,-16846.6719755709,247506446.55919206,47692025.976263031,1861773964.9257445,46474287.494594038,1814236588.2920086,0.19206520595562512,0.23772364721932768,4.2065651090965464,0.026202413147498941,7.3300579177364069,1835007.6341859926,1470730.674589027,18056803.745651681,6899235.4610361308,8125561.6855432577,3104655.9574662591,8125561.6855432577,3104655.9574662591,18056803.745651681,6899235.4610361308,7.0,7.0,0.017619997870871564,-0.020859258056274158,-0.0032392601854025933,0.043512256883460838
449_1196,159.0,-487369.84265215043,43.982363381053055,39.983966710048222,35.9855700390434,43.982363381053048,31.187494033837613,48.780439386258827,52095907.111430988,1184472.6637376,61706177866103.242,204831400.66251215,100.45761572189673,-672864.48849985481,-933070.81407129671,20559.486450717293,256927307.77394313,49430542.212874711,2174072069.7291379,48246069.549137108,2121976162.6177068,0.20276516172141362,0.25433555081364767,3.9318136878658483,0.024550656142698874,8.259052651906984,1727931.5112519111,1470730.674589027,18350849.686359677,6943236.861228006,8257882.3588618562,3104374.3466606857,8257882.3588618562,3147746.6495098453,18350849.686359677,6994992.5544663221,3.0,7.0,0.017767394212780376,-0.017362789516803021,0.000404604695977355,0.054979214119439741
449_1196,167.0,355259.13264328847,38.006418315153141,40.9002518770831,36.810226689374794,44.990277064791414,31.90219646412482,49.89830729004138,49999135.790942796,1315544.53188261,65776089688630.891,198434028.38301045,99.67,-657000.39496732666,657000.39496732643,-17571.097409753074,248433164.17395324,51028099.24808757,1939395285.8499677,49712554.716204964,1889396150.059025,0.20125789548746936,0.2519685569978764,3.9687491642396791,0.026463024066911967,7.60524930856682,1905117.7607598463,1578868.6745953492,17918192.590017997,6821732.0196139831,8063186.6655081,3069779.408826293,8063186.6655081,3069779.408826293,17918192.590017997,6821732.0196139831,6.0,5.0,0.012324884541814513,-0.016120315472361774,-0.0037954309305472615,0.10651041707085693
